,group,day_number,source_file,reference_file,news_srouce,news_event,news_event_date,news_numer_in_day
391,13,2,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\turkish\20160717 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day2_NewYorkTimes_turkish_6.txt,NewYorkTimes,turkish,20160717,6
404,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\syria\20170407 000003.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_Theguardian_syria_53.txt,Theguardian,syria,20170407,53
405,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\syria\20170407 000002.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_Theguardian_syria_52.txt,Theguardian,syria,20170407,52
406,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\syria\20170407 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_Theguardian_syria_51.txt,Theguardian,syria,20170407,51
407,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\syria\20170407 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_Theguardian_syria_50.txt,Theguardian,syria,20170407,50
408,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\missile\20170828 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_Theguardian_missile_19.txt,Theguardian,missile,20170828,19
409,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\turkish\20160718 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_NewYorkTimes_turkish_7.txt,NewYorkTimes,turkish,20160718,7
410,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\syria\20170407 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_NewYorkTimes_syria_31.txt,NewYorkTimes,syria,20170407,31
411,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\syria\20170407 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_NewYorkTimes_syria_30.txt,NewYorkTimes,syria,20170407,30
412,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\missile\20170828 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_NewYorkTimes_missile_10.txt,NewYorkTimes,missile,20170828,10
413,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\syria\20170407 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_CNN_syria_8.txt,CNN,syria,20170407,8
414,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\syria\20170407 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_CNN_syria_7.txt,CNN,syria,20170407,7
415,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\missile\20170828 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_CNN_missile_2.txt,CNN,missile,20170828,2
416,13,3,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\brexit\20160605 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day3_Theguardian_brexit_86.txt,Theguardian,brexit,20160605,86
420,13,5,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\syria\20170409 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day5_Theguardian_syria_54.txt,Theguardian,syria,20170409,54
421,13,6,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\sewol\20140422 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day6_Theguardian_sewol_35.txt,Theguardian,sewol,20140422,35
422,13,6,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\turkish\20160721 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day6_NewYorkTimes_turkish_9.txt,NewYorkTimes,turkish,20160721,9
423,13,6,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\sewol\20140422 062200.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day6_CNN_sewol_15.txt,CNN,sewol,20140422,15
424,13,6,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\missile\20170831 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day6_NewYorkTimes_missile_12.txt,NewYorkTimes,missile,20170831,12
425,13,6,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\missile\20170831 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day6_CNN_missile_5.txt,CNN,missile,20170831,5
426,13,6,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\syria\20170410 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day6_NewYorkTimes_syria_33.txt,NewYorkTimes,syria,20170410,33
427,13,7,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\turkish\20160722 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day7_Theguardian_turkish_23.txt,Theguardian,turkish,20160722,23
428,13,7,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\syria\20170411 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day7_Theguardian_syria_55.txt,Theguardian,syria,20170411,55
429,13,7,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\turkish\20160722 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day7_NewYorkTimes_turkish_11.txt,NewYorkTimes,turkish,20160722,11
430,13,7,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\turkish\20160722 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day7_NewYorkTimes_turkish_10.txt,NewYorkTimes,turkish,20160722,10
431,13,7,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\syria\20170411 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day7_NewYorkTimes_syria_34.txt,NewYorkTimes,syria,20170411,34
432,13,7,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\syria\20170411 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day7_CNN_syria_9.txt,CNN,syria,20170411,9
433,13,7,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\syria\20170411 000002.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day7_CNN_syria_11.txt,CNN,syria,20170411,11
434,13,7,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\syria\20170411 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day7_CNN_syria_10.txt,CNN,syria,20170411,10
435,13,7,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\turkish\20160722 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day7_CNN_turkish_3.txt,CNN,turkish,20160722,3
372,13,16,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\syria\20170420 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day16_CNN_syria_17.txt,CNN,syria,20170420,17
392,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\syria\20170425 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_Theguardian_syria_58.txt,Theguardian,syria,20170425,58
393,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140307 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_Theguardian_crimea_188.txt,Theguardian,crimea,20140307,188
394,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140307 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_Theguardian_crimea_187.txt,Theguardian,crimea,20140307,187
395,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140307 000002.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_NewYorkTimes_crimea_128.txt,NewYorkTimes,crimea,20140307,128
396,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140307 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_NewYorkTimes_crimea_127.txt,NewYorkTimes,crimea,20140307,127
397,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140307 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_NewYorkTimes_crimea_126.txt,NewYorkTimes,crimea,20140307,126
398,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140307 225700.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_CNN_crimea_62.txt,CNN,crimea,20140307,62
399,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140307 223100.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_CNN_crimea_61.txt,CNN,crimea,20140307,61
400,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140307 152700.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_CNN_crimea_60.txt,CNN,crimea,20140307,60
401,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140307 151700.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_CNN_crimea_59.txt,CNN,crimea,20140307,59
402,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140307 130300.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_CNN_crimea_57.txt,CNN,crimea,20140307,57
403,13,21,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140307 071700.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day21_CNN_crimea_56.txt,CNN,crimea,20140307,56
417,13,35,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\syria\20170509 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day35_CNN_syria_18.txt,CNN,syria,20170509,18
418,13,36,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140322 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day36_NewYorkTimes_crimea_149.txt,NewYorkTimes,crimea,20140322,149
419,13,41,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\syria\20170515 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day41_CNN_syria_19.txt,CNN,syria,20170515,19
436,14,40,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140326 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day40_Theguardian_crimea_226.txt,Theguardian,crimea,20140326,226
437,14,41,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140327 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day41_Theguardian_crimea_228.txt,Theguardian,crimea,20140327,228
438,14,41,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140327 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day41_Theguardian_crimea_227.txt,Theguardian,crimea,20140327,227
439,14,41,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140327 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day41_NewYorkTimes_crimea_152.txt,NewYorkTimes,crimea,20140327,152
440,14,41,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140327 182600.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day41_CNN_crimea_110.txt,CNN,crimea,20140327,110
441,14,41,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140327 115800.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day41_CNN_crimea_109.txt,CNN,crimea,20140327,109
442,14,41,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140327 114100.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day41_CNN_crimea_108.txt,CNN,crimea,20140327,108
443,14,42,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140328 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day42_Theguardian_crimea_230.txt,Theguardian,crimea,20140328,230
444,14,42,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140328 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day42_Theguardian_crimea_229.txt,Theguardian,crimea,20140328,229
445,14,42,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140328 000002.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day42_NewYorkTimes_crimea_155.txt,NewYorkTimes,crimea,20140328,155
446,14,42,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140328 123800.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day42_CNN_crimea_111.txt,CNN,crimea,20140328,111
447,14,42,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140328 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day42_NewYorkTimes_crimea_154.txt,NewYorkTimes,crimea,20140328,154
448,14,42,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140328 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day42_NewYorkTimes_crimea_153.txt,NewYorkTimes,crimea,20140328,153
449,14,43,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140329 000003.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day43_NewYorkTimes_crimea_159.txt,NewYorkTimes,crimea,20140329,159
450,14,43,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140329 000002.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day43_NewYorkTimes_crimea_158.txt,NewYorkTimes,crimea,20140329,158
451,14,43,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140329 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day43_NewYorkTimes_crimea_157.txt,NewYorkTimes,crimea,20140329,157
452,14,43,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140329 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day43_NewYorkTimes_crimea_156.txt,NewYorkTimes,crimea,20140329,156
453,14,43,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\catalan\20171021 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day43_NewYorkTimes_catalan_48.txt,NewYorkTimes,catalan,20171021,48
454,14,43,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140329 213000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day43_CNN_crimea_114.txt,CNN,crimea,20140329,114
455,14,43,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140329 140600.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day43_CNN_crimea_113.txt,CNN,crimea,20140329,113
456,14,43,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\catalan\20171021 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day43_CNN_catalan_14.txt,CNN,catalan,20171021,14
457,14,43,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\brexit\20160715 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day43_NewYorkTimes_brexit_79.txt,NewYorkTimes,brexit,20160715,79
458,14,44,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140330 000003.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day44_Theguardian_crimea_234.txt,Theguardian,crimea,20140330,234
459,14,44,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140330 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day44_Theguardian_crimea_232.txt,Theguardian,crimea,20140330,232
460,14,44,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140330 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day44_NewYorkTimes_crimea_160.txt,NewYorkTimes,crimea,20140330,160
461,14,44,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140330 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day44_Theguardian_crimea_231.txt,Theguardian,crimea,20140330,231
462,14,46,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140401 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day46_NewYorkTimes_crimea_161.txt,NewYorkTimes,crimea,20140401,161
463,14,55,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\syria\20170529 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day55_Theguardian_syria_59.txt,Theguardian,syria,20170529,59
464,14,55,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\syria\20170529 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day55_CNN_syria_20.txt,CNN,syria,20170529,20
465,15,0,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\gravitational\20160211 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day0_Theguardian_gravitational_7.txt,Theguardian,gravitational,20160211,7
466,15,0,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\gravitational\20160211 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day0_Theguardian_gravitational_6.txt,Theguardian,gravitational,20160211,6
467,15,0,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\gravitational\20160211 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day0_CNN_gravitational_1.txt,CNN,gravitational,20160211,1
468,15,1,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\gravitational\20160212 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day1_Theguardian_gravitational_9.txt,Theguardian,gravitational,20160212,9
469,15,1,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\gravitational\20160212 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day1_Theguardian_gravitational_8.txt,Theguardian,gravitational,20160212,8
470,15,1,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\gravitational\20160212 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day1_NewYorkTimes_gravitational_3.txt,NewYorkTimes,gravitational,20160212,3
472,15,5,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\gravitational\20160216 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day5_NewYorkTimes_gravitational_4.txt,NewYorkTimes,gravitational,20160216,4
471,15,15,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\gravitational\20160226 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day15_NewYorkTimes_gravitational_5.txt,NewYorkTimes,gravitational,20160226,5
473,16,19,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20141003 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day19_Theguardian_hk_64.txt,Theguardian,hk,20141003,64
474,16,32,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\brexit\20160704 000002.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day32_Theguardian_brexit_122.txt,Theguardian,brexit,20160704,122
475,16,39,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140325 165100.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day39_CNN_crimea_105.txt,CNN,crimea,20140325,105
538,17,9,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\hk\20140923 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day9_NewYorkTimes_hk_38.txt,NewYorkTimes,hk,20140923,38
476,17,15,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20140929 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day15_Theguardian_hk_57.txt,Theguardian,hk,20140929,57
477,17,15,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20140929 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day15_Theguardian_hk_56.txt,Theguardian,hk,20140929,56
478,17,15,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20140929 052400.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day15_CNN_hk_2.txt,CNN,hk,20140929,2
479,17,16,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20140930 000002.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day16_Theguardian_hk_60.txt,Theguardian,hk,20140930,60
480,17,16,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20140930 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day16_Theguardian_hk_59.txt,Theguardian,hk,20140930,59
481,17,16,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20140930 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day16_Theguardian_hk_58.txt,Theguardian,hk,20140930,58
482,17,16,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20140930 102000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day16_CNN_hk_6.txt,CNN,hk,20140930,6
483,17,16,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20140930 101500.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day16_CNN_hk_5.txt,CNN,hk,20140930,5
484,17,16,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20140930 092800.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day16_CNN_hk_4.txt,CNN,hk,20140930,4
485,17,16,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20140930 040000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day16_CNN_hk_3.txt,CNN,hk,20140930,3
486,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20141001 000002.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_Theguardian_hk_63.txt,Theguardian,hk,20141001,63
487,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20141001 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_Theguardian_hk_62.txt,Theguardian,hk,20141001,62
488,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20141001 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_Theguardian_hk_61.txt,Theguardian,hk,20141001,61
489,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140303 000005.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_Theguardian_crimea_176.txt,Theguardian,crimea,20140303,176
490,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140303 000003.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_Theguardian_crimea_174.txt,Theguardian,crimea,20140303,174
491,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140303 000002.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_Theguardian_crimea_173.txt,Theguardian,crimea,20140303,173
492,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140303 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_Theguardian_crimea_172.txt,Theguardian,crimea,20140303,172
493,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140303 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_Theguardian_crimea_171.txt,Theguardian,crimea,20140303,171
494,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\hk\20141001 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_NewYorkTimes_hk_41.txt,NewYorkTimes,hk,20141001,41
495,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\hk\20141001 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_NewYorkTimes_hk_40.txt,NewYorkTimes,hk,20141001,40
496,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20141001 144300.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_CNN_hk_8.txt,CNN,hk,20141001,8
497,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20141001 132400.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_CNN_hk_7.txt,CNN,hk,20141001,7
498,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140303 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_NewYorkTimes_crimea_121.txt,NewYorkTimes,crimea,20140303,121
499,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140303 223400.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_CNN_crimea_19.txt,CNN,crimea,20140303,19
500,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140303 132600.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_CNN_crimea_18.txt,CNN,crimea,20140303,18
501,17,17,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\crimea\20140303 124200.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day17_CNN_crimea_17.txt,CNN,crimea,20140303,17
502,17,18,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20141002 092100.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day18_CNN_hk_9.txt,CNN,hk,20141002,9
503,17,18,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20141002 153800.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day18_CNN_hk_11.txt,CNN,hk,20141002,11
504,17,18,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20141002 112300.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day18_CNN_hk_10.txt,CNN,hk,20141002,10
505,17,19,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20141003 114400.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day19_CNN_hk_13.txt,CNN,hk,20141003,13
506,17,19,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20141003 002000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day19_CNN_hk_12.txt,CNN,hk,20141003,12
507,17,20,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20141004 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day20_Theguardian_hk_65.txt,Theguardian,hk,20141004,65
508,17,22,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\hk\20141006 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day22_NewYorkTimes_hk_43.txt,NewYorkTimes,hk,20141006,43
509,17,22,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\hk\20141006 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day22_NewYorkTimes_hk_42.txt,NewYorkTimes,hk,20141006,42
510,17,22,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20141006 042300.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day22_CNN_hk_14.txt,CNN,hk,20141006,14
