ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,TASK737,GROUP9TH66.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK738,GROUP9TH67.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK735,GROUP9TH64.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK736,GROUP9TH65.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK733,GROUP9TH62.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK734,GROUP9TH63.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK731,GROUP9TH60.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK732,GROUP9TH61.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK730,GROUP9TH59.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK308,GROUP3TH38.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK309,GROUP3TH39.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK306,GROUP3TH36.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK307,GROUP3TH37.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK304,GROUP3TH34.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK788,GROUP10TH18.TXT,0.04737,0.10112,0.06452,1
ROUGE-1+StopWordRemoval,TASK305,GROUP3TH35.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK789,GROUP10TH19.TXT,0.04737,0.10112,0.06452,1
ROUGE-1+StopWordRemoval,TASK786,GROUP10TH16.TXT,0.14737,0.13592,0.14141,1
ROUGE-1+StopWordRemoval,TASK302,GROUP3TH32.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK787,GROUP10TH17.TXT,0.04737,0.10112,0.06452,1
ROUGE-1+StopWordRemoval,TASK303,GROUP3TH33.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK300,GROUP3TH30.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK1327,GROUP16TH42.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK784,GROUP10TH14.TXT,0.12105,0.23469,0.15972,1
ROUGE-1+StopWordRemoval,TASK785,GROUP10TH15.TXT,0.05263,0.19231,0.08264,1
